,char_id,guild,total_timestamps,unique_days,max_level,min_month,max_month,Average_Hour,Average_Playing_density,Playing_after_6_months
19209,72410,0,5,1,4,5,5,0.8333333333333334,0.03278688524590164,0
19210,72411,0,25,2,9,5,5,2.0833333333333335,0.06557377049180328,0
19211,72412,0,58,5,16,5,5,1.9333333333333333,0.16393442622950818,0
19212,72413,1,1762,83,64,5,11,3.538152610441767,0.38875878220140514,1
19213,72414,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19214,72415,0,2,1,6,5,5,0.3333333333333333,0.03278688524590164,0
19215,72416,0,59,8,16,5,8,1.2291666666666667,0.06557377049180328,0
19216,72417,1,104,10,20,5,5,1.7333333333333334,0.32786885245901637,0
19217,72418,0,304,18,31,5,9,2.814814814814815,0.1180327868852459,0
19218,72419,1,1324,32,70,5,6,6.895833333333333,0.5245901639344263,0
19219,72420,0,3,1,4,5,5,0.5,0.03278688524590164,0
19220,72421,0,24,2,6,5,5,2.0,0.06557377049180328,0
19221,72422,1,1428,58,70,5,11,4.103448275862069,0.2716627634660422,1
19222,72423,1,132,8,19,5,5,2.75,0.26229508196721313,0
19223,72424,1,2123,134,76,5,12,2.640547263681592,0.5491803278688525,1
19224,72425,0,1062,89,62,5,11,1.9887640449438202,0.4168618266978923,1
19225,72426,0,2,1,5,5,5,0.3333333333333333,0.03278688524590164,0
19226,72427,0,6,4,2,5,8,0.25,0.03278688524590164,0
19227,72428,0,28,3,12,5,5,1.5555555555555556,0.09836065573770492,0
19228,72429,1,562,35,61,5,12,2.676190476190476,0.14344262295081966,1
19229,72430,1,3115,159,74,5,12,3.2651991614255764,0.6516393442622951,1
19230,72431,0,4,1,2,5,5,0.6666666666666666,0.03278688524590164,0
19231,72432,1,175,33,16,5,12,0.8838383838383839,0.13524590163934427,1
19232,72433,1,890,49,62,5,11,3.0272108843537415,0.22950819672131148,1
19233,72434,0,22,4,11,5,6,0.9166666666666666,0.06557377049180328,0
19234,72435,1,628,49,57,5,10,2.1360544217687076,0.2677595628415301,1
19235,72436,0,5,3,1,5,6,0.2777777777777778,0.04918032786885246,0
19236,72437,0,20,10,1,5,9,0.3333333333333333,0.06557377049180328,0
19237,72438,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19238,72439,1,5194,128,70,5,9,6.763020833333333,0.839344262295082,0
19239,72440,0,21,5,10,5,8,0.7,0.040983606557377046,0
19240,72441,0,11,3,12,5,5,0.6111111111111112,0.09836065573770492,0
19241,72442,0,5,1,3,5,5,0.8333333333333334,0.03278688524590164,0
19242,72443,0,158,20,24,5,7,1.3166666666666667,0.2185792349726776,0
19243,72444,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19244,72445,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19245,72446,1,51,5,19,5,9,1.7,0.03278688524590164,0
19246,72447,0,1,1,2,5,5,0.16666666666666666,0.03278688524590164,0
19247,72448,0,1,1,2,5,5,0.16666666666666666,0.03278688524590164,0
19248,72449,0,2,1,1,5,5,0.3333333333333333,0.03278688524590164,0
19249,72450,0,110,7,17,5,5,2.619047619047619,0.22950819672131148,0
19250,72451,0,5,1,5,5,5,0.8333333333333334,0.03278688524590164,0
19251,72452,1,1232,128,70,5,12,1.6041666666666667,0.5245901639344263,1
19252,72453,0,53,4,15,5,5,2.2083333333333335,0.13114754098360656,0
19253,72454,0,27,22,1,5,11,0.20454545454545456,0.10304449648711944,1
19254,72455,0,6,1,6,5,5,1.0,0.03278688524590164,0
19255,72456,0,79,7,13,5,9,1.880952380952381,0.04590163934426229,0
19256,72457,0,2,1,4,5,5,0.3333333333333333,0.03278688524590164,0
19257,72458,0,1,1,2,5,5,0.16666666666666666,0.03278688524590164,0
19258,72459,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19259,72460,0,105,18,21,5,11,0.9722222222222222,0.08430913348946135,1
19260,72461,0,1,1,21,5,5,0.16666666666666666,0.03278688524590164,0
19261,72462,0,11,1,7,5,5,1.8333333333333333,0.03278688524590164,0
19262,72463,1,55,4,12,5,5,2.2916666666666665,0.13114754098360656,0
19263,72464,1,2183,87,70,5,11,4.181992337164751,0.40749414519906324,1
19264,72465,0,2,1,1,5,5,0.3333333333333333,0.03278688524590164,0
19265,72466,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19266,72467,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19267,72468,0,63,7,18,5,6,1.5,0.11475409836065574,0
19268,72469,1,2718,104,72,5,12,4.355769230769231,0.4262295081967213,1
19269,72470,1,657,46,47,5,11,2.380434782608696,0.2154566744730679,1
19270,72471,0,2,1,1,5,5,0.3333333333333333,0.03278688524590164,0
19271,72472,0,2,1,2,5,5,0.3333333333333333,0.03278688524590164,0
19272,72473,0,5,1,1,5,5,0.8333333333333334,0.03278688524590164,0
19273,72474,1,90,8,18,5,6,1.875,0.13114754098360656,0
19274,72475,0,9,3,6,5,5,0.5,0.09836065573770492,0
19275,72476,0,1,1,2,5,5,0.16666666666666666,0.03278688524590164,0
19276,72477,0,1,1,38,5,5,0.16666666666666666,0.03278688524590164,0
19277,72478,0,6,1,5,5,5,1.0,0.03278688524590164,0
19278,72479,0,6,1,1,5,5,1.0,0.03278688524590164,0
19279,72480,1,132,14,21,5,6,1.5714285714285714,0.22950819672131148,0
19280,72481,0,222,18,32,5,8,2.0555555555555554,0.14754098360655737,0
19281,72482,0,60,2,12,5,5,5.0,0.06557377049180328,0
19282,72483,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19283,72484,0,135,6,19,5,5,3.75,0.19672131147540983,0
19284,72485,0,22,1,8,5,5,3.6666666666666665,0.03278688524590164,0
19285,72486,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19286,72487,1,2,1,14,5,5,0.3333333333333333,0.03278688524590164,0
19287,72488,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19288,72489,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19289,72490,1,190,16,21,5,6,1.9791666666666667,0.26229508196721313,0
19290,72491,1,655,24,43,5,9,4.548611111111111,0.15737704918032788,0
19291,72492,0,27,2,7,5,5,2.25,0.06557377049180328,0
19292,72493,0,1,1,8,5,5,0.16666666666666666,0.03278688524590164,0
19293,72494,0,2,1,2,5,5,0.3333333333333333,0.03278688524590164,0
19294,72495,0,2,2,2,5,7,0.16666666666666666,0.02185792349726776,0
19295,72496,0,10,1,6,5,5,1.6666666666666667,0.03278688524590164,0
19296,72497,0,22,6,3,5,9,0.6111111111111112,0.03934426229508197,0
19297,72498,0,17,2,3,5,5,1.4166666666666667,0.06557377049180328,0
19298,72499,0,2,1,1,5,5,0.3333333333333333,0.03278688524590164,0
19299,72500,0,2,1,1,5,5,0.3333333333333333,0.03278688524590164,0
19300,72501,0,15,4,58,5,12,0.625,0.01639344262295082,1
19301,72502,0,24,7,9,5,12,0.5714285714285714,0.028688524590163935,1
19302,72503,0,2,1,1,5,5,0.3333333333333333,0.03278688524590164,0
19303,72504,0,4,1,4,5,5,0.6666666666666666,0.03278688524590164,0
19304,72505,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19305,72506,0,1,1,2,5,5,0.16666666666666666,0.03278688524590164,0
19306,72507,0,4,1,3,5,5,0.6666666666666666,0.03278688524590164,0
19307,72508,0,26,6,10,5,11,0.7222222222222222,0.02810304449648712,1
19308,72509,0,3,3,1,5,6,0.16666666666666666,0.04918032786885246,0
19309,72510,0,5,1,11,5,5,0.8333333333333334,0.03278688524590164,0
19310,72511,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19311,72512,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19312,72513,0,1,1,2,5,5,0.16666666666666666,0.03278688524590164,0
19313,72514,0,9,1,6,5,5,1.5,0.03278688524590164,0
19314,72515,0,53,3,16,5,5,2.9444444444444446,0.09836065573770492,0
19315,72516,0,19,11,1,5,10,0.2878787878787879,0.060109289617486336,1
19316,72517,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19317,72518,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19318,72519,1,359,27,40,5,10,2.2160493827160495,0.14754098360655737,1
19319,72520,0,113,8,15,5,5,2.3541666666666665,0.26229508196721313,0
19320,72521,0,2,2,1,5,5,0.16666666666666666,0.06557377049180328,0
19321,72522,0,316,12,23,5,7,4.388888888888889,0.13114754098360656,0
19322,72523,0,2,1,4,5,5,0.3333333333333333,0.03278688524590164,0
19323,72524,0,11,1,7,5,5,1.8333333333333333,0.03278688524590164,0
19324,72525,0,11,1,7,5,5,1.8333333333333333,0.03278688524590164,0
19325,72526,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19326,72527,1,582,24,66,5,6,4.041666666666667,0.39344262295081966,0
19327,72528,1,3233,174,80,5,12,3.096743295019157,0.7131147540983607,1
19328,72529,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19329,72530,0,12,1,5,5,5,2.0,0.03278688524590164,0
19330,72531,0,20,4,8,5,7,0.8333333333333334,0.04371584699453552,0
19331,72532,0,104,14,17,5,10,1.2380952380952381,0.07650273224043716,1
19332,72533,0,5,2,5,5,5,0.4166666666666667,0.06557377049180328,0
19333,72534,0,3,1,1,5,5,0.5,0.03278688524590164,0
19334,72535,0,20,4,13,5,5,0.8333333333333334,0.13114754098360656,0
19335,72536,0,46,6,13,5,10,1.2777777777777777,0.03278688524590164,1
19336,72537,0,3,2,4,5,6,0.25,0.03278688524590164,0
19337,72538,0,9,6,1,5,11,0.25,0.02810304449648712,1
19338,72539,0,68,8,16,5,9,1.4166666666666667,0.05245901639344262,0
19339,72540,1,255,10,27,5,6,4.25,0.16393442622950818,0
19340,72541,1,264,30,30,5,11,1.4666666666666666,0.1405152224824356,1
19341,72542,1,6,3,1,5,5,0.3333333333333333,0.09836065573770492,0
19342,72543,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19343,72544,0,7,2,2,5,5,0.5833333333333334,0.06557377049180328,0
19344,72545,1,6,3,10,5,7,0.3333333333333333,0.03278688524590164,0
19345,72546,0,2,1,3,5,5,0.3333333333333333,0.03278688524590164,0
19346,72547,1,76,7,14,5,5,1.8095238095238095,0.22950819672131148,0
19347,72548,0,7,1,5,5,5,1.1666666666666667,0.03278688524590164,0
19348,72549,0,30,6,10,5,8,0.8333333333333334,0.04918032786885246,0
19349,72550,0,2,1,3,5,5,0.3333333333333333,0.03278688524590164,0
19350,72551,1,1291,64,76,5,12,3.3619791666666665,0.26229508196721313,1
19351,72552,0,5,2,2,5,9,0.4166666666666667,0.013114754098360656,0
19352,72553,0,55,9,12,5,6,1.0185185185185186,0.14754098360655737,0
19353,72554,0,8,1,5,5,5,1.3333333333333333,0.03278688524590164,0
19354,72555,0,21,2,6,5,5,1.75,0.06557377049180328,0
19355,72556,0,2,2,2,5,5,0.16666666666666666,0.06557377049180328,0
19356,72557,0,2,1,2,5,5,0.3333333333333333,0.03278688524590164,0
19357,72558,0,17,5,9,5,6,0.5666666666666667,0.08196721311475409,0
19358,72559,0,3,1,2,5,5,0.5,0.03278688524590164,0
19359,72560,1,287,18,35,5,6,2.6574074074074074,0.29508196721311475,0
19360,72561,1,95,9,19,5,6,1.7592592592592593,0.14754098360655737,0
19361,72562,1,1937,151,77,5,12,2.1379690949227372,0.6188524590163934,1
19362,72563,1,135,16,20,5,10,1.40625,0.08743169398907104,1
19363,72564,0,46,3,14,5,5,2.5555555555555554,0.09836065573770492,0
19364,72565,0,4,1,4,5,5,0.6666666666666666,0.03278688524590164,0
19365,72566,0,13,3,8,5,12,0.7222222222222222,0.012295081967213115,1
19366,72567,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19367,72568,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19368,72569,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19369,72570,0,1,1,2,5,5,0.16666666666666666,0.03278688524590164,0
19370,72571,0,25,1,1,5,5,4.166666666666667,0.03278688524590164,0
19371,72572,0,1,1,2,5,5,0.16666666666666666,0.03278688524590164,0
19372,72573,1,437,29,71,5,12,2.5114942528735633,0.11885245901639344,1
19373,72574,1,253,9,31,5,8,4.685185185185185,0.07377049180327869,0
19374,72575,0,72,4,13,5,6,3.0,0.06557377049180328,0
19375,72576,1,2744,117,80,5,12,3.908831908831909,0.47950819672131145,1
19376,72577,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19377,72578,0,35,1,14,5,5,5.833333333333333,0.03278688524590164,0
19378,72579,1,557,47,30,5,8,1.975177304964539,0.38524590163934425,0
19379,72580,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19380,72581,0,5,2,51,5,5,0.4166666666666667,0.06557377049180328,0
19381,72582,0,4,1,5,5,5,0.6666666666666666,0.03278688524590164,0
19382,72583,0,23,2,10,5,5,1.9166666666666667,0.06557377049180328,0
19383,72584,0,5,1,4,5,5,0.8333333333333334,0.03278688524590164,0
19384,72585,0,3,1,2,5,5,0.5,0.03278688524590164,0
19385,72586,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19386,72587,0,32,3,10,5,5,1.7777777777777777,0.09836065573770492,0
19387,72588,0,1,1,2,5,5,0.16666666666666666,0.03278688524590164,0
19388,72589,0,1,1,2,5,5,0.16666666666666666,0.03278688524590164,0
19389,72590,0,3,1,2,5,5,0.5,0.03278688524590164,0
19390,72591,1,61,2,13,5,5,5.083333333333333,0.06557377049180328,0
19391,72592,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19392,72593,0,162,7,22,5,6,3.857142857142857,0.11475409836065574,0
19393,72594,0,2,1,3,5,5,0.3333333333333333,0.03278688524590164,0
19394,72595,0,71,2,18,5,5,5.916666666666667,0.06557377049180328,0
19395,72596,0,7,2,3,5,5,0.5833333333333334,0.06557377049180328,0
19396,72597,1,2260,112,80,5,12,3.363095238095238,0.45901639344262296,1
19397,72598,1,335,30,70,5,11,1.8611111111111112,0.1405152224824356,1
19398,72599,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19399,72600,0,20,8,5,5,8,0.4166666666666667,0.06557377049180328,0
19400,72601,0,54,9,8,5,6,1.0,0.14754098360655737,0
19401,72602,0,169,18,14,5,7,1.5648148148148149,0.19672131147540983,0
19402,72603,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19403,72604,0,65,4,11,5,5,2.7083333333333335,0.13114754098360656,0
19404,72605,0,3,2,3,5,5,0.25,0.06557377049180328,0
19405,72606,0,4,2,4,5,5,0.3333333333333333,0.06557377049180328,0
19406,72607,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19407,72608,0,8,2,5,5,5,0.6666666666666666,0.06557377049180328,0
19408,72609,1,7,2,6,5,5,0.5833333333333334,0.06557377049180328,0
19409,72610,1,657,32,55,5,12,3.421875,0.13114754098360656,1
19410,72611,0,42,9,12,5,10,0.7777777777777778,0.04918032786885246,1
19411,72612,0,39,8,13,5,10,0.8125,0.04371584699453552,1
19412,72613,0,15,1,6,5,5,2.5,0.03278688524590164,0
19413,72614,0,20,2,10,5,7,1.6666666666666667,0.02185792349726776,0
19414,72615,0,4,1,3,5,5,0.6666666666666666,0.03278688524590164,0
19415,72616,0,12,2,7,5,5,1.0,0.06557377049180328,0
19416,72617,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19417,72618,0,8,2,6,5,12,0.6666666666666666,0.00819672131147541,1
19418,72619,0,13,2,8,5,5,1.0833333333333333,0.06557377049180328,0
19419,72620,0,5,3,2,5,11,0.2777777777777778,0.01405152224824356,1
19420,72621,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19421,72622,0,4,1,4,5,5,0.6666666666666666,0.03278688524590164,0
19422,72623,0,2,1,2,5,5,0.3333333333333333,0.03278688524590164,0
19423,72624,0,1,1,2,5,5,0.16666666666666666,0.03278688524590164,0
19424,72625,0,126,13,15,5,6,1.6153846153846154,0.21311475409836064,0
19425,72626,0,64,11,18,5,12,0.9696969696969697,0.045081967213114756,1
19426,72627,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19427,72628,1,119,7,26,5,7,2.8333333333333335,0.07650273224043716,0
19428,72629,1,560,41,57,5,12,2.2764227642276422,0.1680327868852459,1
19429,72630,0,29,1,6,5,5,4.833333333333333,0.03278688524590164,0
19430,72631,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19431,72632,1,6045,96,70,5,11,10.494791666666666,0.4496487119437939,1
19432,72633,0,3,2,1,5,7,0.25,0.02185792349726776,0
19433,72634,0,37,5,11,5,6,1.2333333333333334,0.08196721311475409,0
19434,72635,0,30,1,8,5,5,5.0,0.03278688524590164,0
19435,72636,0,6,1,4,5,5,1.0,0.03278688524590164,0
19436,72637,1,16,14,1,5,11,0.19047619047619047,0.06557377049180328,1
19437,72638,0,2,1,2,5,5,0.3333333333333333,0.03278688524590164,0
19438,72639,0,2,1,1,5,5,0.3333333333333333,0.03278688524590164,0
19439,72640,0,2,2,3,5,6,0.16666666666666666,0.03278688524590164,0
19440,72641,0,4,1,1,5,5,0.6666666666666666,0.03278688524590164,0
19441,72642,0,19,1,6,5,5,3.1666666666666665,0.03278688524590164,0
19442,72643,0,7,1,5,5,5,1.1666666666666667,0.03278688524590164,0
19443,72644,0,2,1,3,5,5,0.3333333333333333,0.03278688524590164,0
19444,72645,0,1024,100,61,5,12,1.7066666666666668,0.4098360655737705,1
19445,72646,0,200,5,26,5,10,6.666666666666667,0.0273224043715847,1
19446,72647,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19447,72648,0,4,1,1,5,5,0.6666666666666666,0.03278688524590164,0
19448,72649,0,16,2,6,5,5,1.3333333333333333,0.06557377049180328,0
19449,72650,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19450,72651,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19451,72652,1,509,63,53,5,12,1.3465608465608465,0.2581967213114754,1
19452,72653,0,2,2,1,5,10,0.16666666666666666,0.01092896174863388,1
19453,72654,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19454,72655,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19455,72656,0,21,10,1,5,6,0.35,0.16393442622950818,0
19456,72657,1,3605,139,77,5,12,4.322541966426859,0.569672131147541,1
19457,72658,0,14,4,6,5,6,0.5833333333333334,0.06557377049180328,0
19458,72659,0,5,1,1,5,5,0.8333333333333334,0.03278688524590164,0
19459,72660,0,2,1,4,5,5,0.3333333333333333,0.03278688524590164,0
19460,72661,1,87,46,6,5,12,0.31521739130434784,0.1885245901639344,1
19461,72662,0,8,2,5,5,5,0.6666666666666666,0.06557377049180328,0
19462,72663,1,52,10,11,5,11,0.8666666666666667,0.0468384074941452,1
19463,72664,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19464,72665,0,27,2,5,5,5,2.25,0.06557377049180328,0
19465,72666,0,6,2,5,5,11,0.5,0.00936768149882904,1
19466,72667,0,1,1,8,5,5,0.16666666666666666,0.03278688524590164,0
19467,72668,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19468,72669,1,12,4,5,5,6,0.5,0.06557377049180328,0
19469,72670,0,1,1,2,5,5,0.16666666666666666,0.03278688524590164,0
19470,72671,1,120,14,19,5,7,1.4285714285714286,0.15300546448087432,0
19471,72672,0,7,5,4,5,10,0.23333333333333334,0.0273224043715847,1
19472,72673,0,54,15,18,5,7,0.6,0.16393442622950818,0
19473,72674,0,4,1,3,5,5,0.6666666666666666,0.03278688524590164,0
19474,72675,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19475,72676,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19476,72677,0,17,2,8,5,5,1.4166666666666667,0.06557377049180328,0
19477,72678,0,4,1,1,5,5,0.6666666666666666,0.03278688524590164,0
19478,72679,1,14,2,7,5,5,1.1666666666666667,0.06557377049180328,0
19479,72680,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19480,72681,1,100,17,15,5,10,0.9803921568627451,0.09289617486338798,1
19481,72682,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19482,72683,1,299,17,18,5,7,2.9313725490196076,0.18579234972677597,0
19483,72684,0,10,3,4,5,5,0.5555555555555556,0.09836065573770492,0
19484,72685,0,26,6,10,5,6,0.7222222222222222,0.09836065573770492,0
19485,72686,1,1692,133,80,5,12,2.1203007518796992,0.5450819672131147,1
19486,72687,0,40,3,11,5,6,2.2222222222222223,0.04918032786885246,0
19487,72688,0,42,3,12,5,6,2.3333333333333335,0.04918032786885246,0
19488,72689,1,4532,151,71,5,12,5.002207505518764,0.6188524590163934,1
19489,72690,0,7,2,5,5,6,0.5833333333333334,0.03278688524590164,0
19490,72691,0,1,1,2,5,5,0.16666666666666666,0.03278688524590164,0
19491,72692,0,7,1,4,5,5,1.1666666666666667,0.03278688524590164,0
19492,72693,1,1238,58,66,5,10,3.557471264367816,0.31693989071038253,1
19493,72694,0,13,1,5,5,5,2.1666666666666665,0.03278688524590164,0
19494,72695,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19495,72696,0,15,1,8,5,5,2.5,0.03278688524590164,0
19496,72697,0,1,1,5,5,5,0.16666666666666666,0.03278688524590164,0
19497,72698,0,11,2,6,5,5,0.9166666666666666,0.06557377049180328,0
19498,72699,1,819,19,55,5,12,7.184210526315789,0.0778688524590164,1
19499,72700,1,3964,98,70,5,12,6.741496598639456,0.4016393442622951,1
19500,72701,1,98,9,16,5,6,1.8148148148148149,0.14754098360655737,0
19501,72702,0,3,1,3,5,5,0.5,0.03278688524590164,0
19502,72703,0,1,1,2,5,5,0.16666666666666666,0.03278688524590164,0
19503,72704,0,77,15,15,5,12,0.8555555555555555,0.06147540983606557,1
19504,72705,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19505,72706,0,2,1,1,5,5,0.3333333333333333,0.03278688524590164,0
19506,72707,0,24,3,9,5,11,1.3333333333333333,0.01405152224824356,1
19507,72708,0,49,10,8,5,12,0.8166666666666667,0.040983606557377046,1
19508,72709,0,3,1,3,5,5,0.5,0.03278688524590164,0
19509,72710,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19510,72711,0,2654,123,70,5,10,3.5962059620596207,0.6721311475409836,1
19511,72712,1,74,4,13,5,6,3.0833333333333335,0.06557377049180328,0
19512,72713,1,179,13,25,5,7,2.2948717948717947,0.14207650273224043,0
19513,72714,0,2,2,1,5,10,0.16666666666666666,0.01092896174863388,1
19514,72715,0,2,1,3,5,5,0.3333333333333333,0.03278688524590164,0
19515,72716,0,48,3,13,5,5,2.6666666666666665,0.09836065573770492,0
19516,72717,0,5,2,5,5,5,0.4166666666666667,0.06557377049180328,0
19517,72718,0,1,1,2,5,5,0.16666666666666666,0.03278688524590164,0
19518,72719,1,228,21,25,5,9,1.8095238095238095,0.1377049180327869,0
19519,72720,0,156,24,20,5,10,1.0833333333333333,0.13114754098360656,1
19520,72721,0,56,4,11,5,5,2.3333333333333335,0.13114754098360656,0
19521,72722,0,93,8,15,5,9,1.9375,0.05245901639344262,0
19522,72723,0,60,23,7,5,11,0.43478260869565216,0.10772833723653395,1
19523,72724,0,10,2,7,5,7,0.8333333333333334,0.02185792349726776,0
19524,72725,0,10,3,11,5,6,0.5555555555555556,0.04918032786885246,0
19525,72726,1,11,5,8,5,9,0.36666666666666664,0.03278688524590164,0
19526,72727,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19527,72728,0,3,3,1,5,11,0.16666666666666666,0.01405152224824356,1
19528,72729,0,27,6,60,5,6,0.75,0.09836065573770492,0
19529,72730,1,46,7,60,5,6,1.0952380952380953,0.11475409836065574,0
19530,72731,0,3,1,1,5,5,0.5,0.03278688524590164,0
19531,72732,1,3849,123,70,5,12,5.215447154471545,0.5040983606557377,1
19532,72733,0,70,10,12,5,8,1.1666666666666667,0.08196721311475409,0
19533,72734,0,8,1,4,5,5,1.3333333333333333,0.03278688524590164,0
19534,72735,0,3,1,1,5,5,0.5,0.03278688524590164,0
19535,72736,1,830,50,55,5,10,2.7666666666666666,0.273224043715847,1
19536,72737,1,56,2,13,5,5,4.666666666666667,0.06557377049180328,0
19537,72738,0,6,3,29,5,8,0.3333333333333333,0.02459016393442623,0
19538,72739,0,60,6,16,5,7,1.6666666666666667,0.06557377049180328,0
19539,72740,0,10,3,1,5,6,0.5555555555555556,0.04918032786885246,0
19540,72741,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19541,72742,0,3,1,2,5,5,0.5,0.03278688524590164,0
19542,72743,1,1366,98,70,5,12,2.32312925170068,0.4016393442622951,1
19543,72744,0,106,12,17,5,6,1.4722222222222223,0.19672131147540983,0
19544,72745,0,7,2,6,5,5,0.5833333333333334,0.06557377049180328,0
19545,72746,1,72,8,17,5,7,1.5,0.08743169398907104,0
19546,72747,1,3279,178,74,5,12,3.0702247191011236,0.7295081967213115,1
19547,72748,0,6,3,1,5,8,0.3333333333333333,0.02459016393442623,0
19548,72749,1,72,10,13,5,10,1.2,0.0546448087431694,1
19549,72750,0,15,3,7,5,5,0.8333333333333334,0.09836065573770492,0
19550,72751,0,25,2,7,5,5,2.0833333333333335,0.06557377049180328,0
19551,72752,0,23,9,11,5,6,0.42592592592592593,0.14754098360655737,0
19552,72753,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19553,72754,1,14,13,1,5,12,0.1794871794871795,0.05327868852459016,1
19554,72755,0,7,3,5,5,12,0.3888888888888889,0.012295081967213115,1
19555,72756,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19556,72757,1,642,23,38,5,6,4.6521739130434785,0.3770491803278688,0
19557,72758,0,2,1,2,5,5,0.3333333333333333,0.03278688524590164,0
19558,72759,0,54,5,12,5,6,1.8,0.08196721311475409,0
19559,72760,1,744,70,50,5,12,1.7714285714285714,0.28688524590163933,1
19560,72761,1,103,12,18,5,9,1.4305555555555556,0.07868852459016394,0
19561,72762,0,141,23,20,5,11,1.0217391304347827,0.10772833723653395,1
19562,72763,0,146,14,25,5,6,1.7380952380952381,0.22950819672131148,0
19563,72764,0,18,2,8,5,5,1.5,0.06557377049180328,0
19564,72765,0,20,9,9,5,9,0.37037037037037035,0.05901639344262295,0
19565,72766,0,8,1,2,5,5,1.3333333333333333,0.03278688524590164,0
19566,72767,0,7,1,2,5,5,1.1666666666666667,0.03278688524590164,0
19567,72768,0,25,3,10,5,10,1.3888888888888888,0.01639344262295082,1
19568,72769,0,13,1,7,5,5,2.1666666666666665,0.03278688524590164,0
19569,72770,0,33,2,10,5,5,2.75,0.06557377049180328,0
19570,72771,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19571,72772,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19572,72773,0,51,1,11,5,5,8.5,0.03278688524590164,0
19573,72774,0,5,5,2,5,7,0.16666666666666666,0.0546448087431694,0
19574,72775,0,2,1,2,5,5,0.3333333333333333,0.03278688524590164,0
19575,72776,0,51,6,13,5,10,1.4166666666666667,0.03278688524590164,1
19576,72777,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19577,72778,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19578,72779,1,344,60,40,5,11,0.9555555555555556,0.2810304449648712,1
19579,72780,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
19580,72781,0,1,1,6,5,5,0.16666666666666666,0.03278688524590164,0
19581,72782,0,4,3,1,5,11,0.2222222222222222,0.01405152224824356,1
19582,72783,0,1,1,1,5,5,0.16666666666666666,0.03278688524590164,0
